Namespace(action_filter=False, algo='dqn', episode_num=5000, interim_test_num=1, load_from=None, log=True, max_episode_steps=10000, num_stack=4, relaunch_period=5, render=False, reward_type='extra_github', save_period=50, seed=777, start_episode=1, state_filter=False, test=False, test_period=100, track='none')
{'N_STEP': 3, 'GAMMA': 0.99, 'TAU': 0.005, 'W_N_STEP': 1.0, 'W_Q_REG': 1e-07, 'BUFFER_SIZE': 100000, 'BATCH_SIZE': 32, 'LR_DQN': 0.0001, 'ADAM_EPS': 1e-08, 'WEIGHT_DECAY': 1e-07, 'MAX_EPSILON': 0.0, 'MIN_EPSILON': 0.0, 'EPSILON_DECAY': 1e-05, 'PER_ALPHA': 0.6, 'PER_BETA': 0.4, 'PER_EPS': 1e-06, 'GRADIENT_CLIP': 10.0, 'UPDATE_STARTS_FROM': 10000, 'TRAIN_FREQ': 1, 'MULTIPLE_LEARN': 1, 'USE_DIST_Q': 'C51', 'V_MIN': -300, 'V_MAX': 300, 'ATOMS': 1530, 'USE_NOISY_NET': True, 'STD_INIT': 0.5, 'BRAKE_ENABLE': False, 'BRAKE_REGION': 200000, 'BRAKE_DIST_MU': 100000, 'BRAKE_DIST_SIGMA': 30000, 'BRAKE_FACTOR': 0.04}
174;252;44024;-7.954894;0.000000;6.269631;-2.549481;0.041895;alpine-2;1;52.64;2.31
175;252;44276;5.418918;0.000000;6.273952;-2.519842;0.041497;alpine-2;1;108.51;13.88
176;252;44528;6.911545;0.000000;6.262190;-2.533474;0.041026;e-track-1;1;120.45;14.40
177;252;44780;12.113051;0.000000;6.246620;-2.520557;0.040911;e-track-1;1;120.77;18.82
178;252;45032;8.583965;0.000000;6.235342;-2.512536;0.041211;e-track-1;1;147.05;16.85
179;252;45284;15.008511;0.000000;6.228702;-2.455148;0.041955;e-track-1;1;142.91;22.35
180;252;45536;8.784268;0.000000;6.235998;-2.367555;0.041145;e-track-1;1;149.13;21.96
181;252;45788;8.832007;0.000000;6.241615;-2.315456;0.041323;e-track-2;1;140.05;19.90
182;252;46040;5.501912;0.000000;6.237149;-2.209075;0.042328;e-track-2;1;137.02;15.09
183;252;46292;10.917901;0.000000;6.245083;-2.159047;0.042251;e-track-2;1;128.04;19.77
184;252;46544;5.632069;0.000000;6.249379;-2.010862;0.041694;e-track-2;1;136.78;13.54
185;252;46796;8.739873;0.000000;6.455612;-1.885199;0.041359;e-track-2;1;141.95;16.36
186;252;47048;32.304312;0.000000;6.472254;-1.794001;0.041828;e-track-3;1;170.95;40.30
187;252;47300;33.251617;0.000000;6.471994;-1.643479;0.043028;e-track-3;1;177.48;38.37
188;252;47552;43.877612;0.000000;6.476519;-1.509323;0.041619;e-track-3;1;173.09;48.71
189;252;47804;45.199754;0.000000;6.482203;-1.320127;0.042884;e-track-3;1;170.50;49.50
190;252;48056;30.825589;0.000000;6.493557;-1.097517;0.042686;e-track-3;1;177.48;34.54
191;252;48308;-121.258182;0.000000;6.511634;-1.041026;0.041230;e-track-4;1;198.48;44.21
192;256;48564;45.662497;0.000000;6.464638;-0.937482;0.041762;e-track-4;1;197.13;45.80
193;252;48816;56.345379;0.000000;6.460042;-0.873584;0.041553;e-track-4;1;195.77;58.11
194;252;49068;58.237786;0.000000;6.465330;-0.631558;0.042232;e-track-4;1;198.48;57.81
195;252;49320;55.978761;0.000000;6.467025;-0.402936;0.042119;e-track-4;1;198.48;54.40
196;252;49572;-179.837512;0.000000;6.477932;-0.292994;0.042571;e-track-6;1;166.16;23.01
197;252;49824;8.962199;0.000000;6.488822;-0.256539;0.043174;e-track-6;1;158.79;21.57
198;252;50076;8.615299;0.000000;6.491861;-0.085936;0.042280;e-track-6;1;158.79;21.68
199;252;50328;4.747225;0.000000;6.491960;-0.032489;0.043744;e-track-6;1;157.06;22.07
200;252;50580;-118.688181;0.000000;6.500941;0.053593;0.043258;e-track-6;1;158.79;24.14
201;252;50832;15.316915;0.000000;6.505994;0.105825;0.041874;forza;1;163.75;22.70
202;252;51084;10.133617;0.000000;6.497521;0.053611;0.042385;forza;1;160.18;20.41
203;252;51336;11.674642;0.000000;6.499774;0.098380;0.042717;forza;1;160.18;20.23
204;252;51588;12.883710;0.000000;6.592900;0.071627;0.042492;forza;1;162.19;21.00
205;252;51840;13.650939;0.000000;6.614198;0.200990;0.042820;forza;1;164.20;22.21
206;252;52092;-9.935878;0.000000;6.626818;0.114660;0.042162;g-track-1;1;3.54;0.11
207;252;52344;-9.978366;0.000000;6.628260;0.197705;0.042806;g-track-1;1;3.31;0.07
208;252;52596;-9.227136;0.000000;6.885558;0.304885;0.043393;g-track-1;1;6.65;0.74
209;252;52848;-9.846863;0.000000;6.919148;0.379668;0.041684;g-track-1;1;3.50;0.21
210;252;53100;-9.850621;0.000000;6.928414;0.466726;0.041677;g-track-1;1;3.38;0.23
211;252;53352;2.515452;0.000000;6.929725;0.465948;0.041736;g-track-2;1;152.42;17.23
212;252;53604;-2.830455;0.000000;6.746224;0.606641;0.041627;g-track-2;1;150.02;17.65
213;252;53856;3.103217;0.000000;6.707342;0.616001;0.042346;g-track-2;1;154.70;17.90
214;252;54108;1.835837;0.000000;6.773002;0.486136;0.042389;g-track-2;1;150.02;17.51
215;252;54360;9.259879;0.000000;6.956893;0.815456;0.042611;g-track-2;1;152.42;16.81
